Time (s),Weighted Blue Ratio
0.39415621757507324,0.0
0.49433398246765137,0.0
0.4968903064727783,0.0
0.4991946220397949,0.0
0.5108134746551514,0.0
0.5427231788635254,0.0
0.5749094486236572,0.0
0.6107025146484375,0.0
0.6426806449890137,0.0
0.6786797046661377,0.0
0.7108094692230225,0.0
0.7427434921264648,0.0
0.7786576747894287,0.0
0.8110241889953613,0.0
0.8432178497314453,0.0
0.8790006637573242,0.0
0.9111874103546143,0.0
0.9429595470428467,0.0
0.9787819385528564,0.0
1.0108308792114258,0.0
1.0427882671356201,0.0
1.0788383483886719,0.0
1.1110453605651855,0.0
1.143221378326416,0.0
1.1791162490844727,0.0
1.2110834121704102,0.0
1.243126630783081,0.0
1.2790865898132324,0.0
1.311119556427002,0.0
1.3432354927062988,0.0
1.379134178161621,0.0
1.411365270614624,0.0
1.4431161880493164,0.0
1.4787471294403076,0.0
1.5110142230987549,0.0
1.543118953704834,0.0
1.5751686096191406,0.0
1.6110765933990479,0.0
1.6432428359985352,0.0
1.6752440929412842,0.0
1.7113986015319824,0.0
1.7431013584136963,0.0
1.775136947631836,0.0
1.811368465423584,0.0
1.8434743881225586,0.0
1.8754451274871826,0.0
1.9114439487457275,0.0
1.9430999755859375,0.0
1.9751591682434082,0.0
2.0110957622528076,0.0
2.0431339740753174,0.0
2.0796782970428467,8.726625979391373e-09
2.1116738319396973,5.407963238681571e-08
2.1434733867645264,4.05085803752535e-08
2.1793313026428223,1.992415031733888e-09
2.2111191749572754,0.0
2.243159055709839,0.0
2.2792649269104004,1.5399221873094097e-10
2.311117649078369,0.0
2.343064069747925,0.0
2.3790955543518066,0.0
2.4114317893981934,1.581099197420626e-08
2.4433445930480957,4.631090970648966e-08
2.4792540073394775,7.483278549043539e-08
2.511249303817749,8.687535452350486e-08
2.543210506439209,9.354491357886808e-08
2.5753748416900635,9.320327591428825e-08
2.6113228797912598,8.65606040512709e-08
2.6433494091033936,7.856846712280606e-08
2.675360679626465,6.097345029227504e-08
2.711390733718872,5.0116987890289316e-08
2.7433764934539795,3.927851772174342e-08
2.7753939628601074,5.645845449343653e-08
2.8113224506378174,7.708722774619625e-08
2.8432366847991943,9.804289355107368e-08
2.875498056411743,1.0738868507141572e-07
2.9112985134124756,1.052926695279151e-07
2.9433486461639404,1.0918446722690887e-07
2.9754083156585693,1.0829079965318746e-07
3.0113298892974854,1.0942837274746804e-07
3.043217897415161,1.2037580523637984e-07
3.0752532482147217,1.293105099351721e-07
3.111475706100464,1.3568740694924172e-07
3.1433424949645996,1.4686930972014995e-07
3.175421714782715,1.4512934928203944e-07
3.211327314376831,1.4622573437263657e-07
3.2433714866638184,1.4419082751806047e-07
3.2753753662109375,1.429255465401595e-07
3.3113396167755127,1.411984705088967e-07
3.3433408737182617,1.4301041628653246e-07
3.3753883838653564,1.443430101530954e-07
3.411275625228882,1.4573268556773555e-07
3.443366289138794,1.444402085633813e-07
3.475369453430176,1.4414452363305412e-07
3.511371374130249,1.4341298591855123e-07
3.543372869491577,1.4306522133394737e-07
3.5754752159118652,1.4427895149486518e-07
3.6116271018981934,1.4289894193722963e-07
3.6433582305908203,1.4317847311909602e-07
3.675356864929199,1.4338830490160255e-07
3.7113523483276367,1.4322575410659356e-07
3.743337392807007,1.4310172607703115e-07
3.7753806114196777,1.4215377507835867e-07
3.8113467693328857,1.4319626172299678e-07
3.8433728218078613,1.425578780880236e-07
3.875673294067383,1.4393901167408138e-07
3.911442279815674,1.4376653849261897e-07
3.9433510303497314,1.4416922599430479e-07
3.975351333618164,1.450198412712091e-07
4.011429786682129,1.4673798736496424e-07
4.043638706207275,1.4535540407323688e-07
4.0752270221710205,1.463221581066347e-07
4.111235618591309,1.4761724942661375e-07
4.143641710281372,1.4661824364130998e-07
4.175384521484375,1.4349992684059955e-07
4.2113356590271,1.4063705839079132e-07
4.243328332901001,1.4117464595345036e-07
4.275393724441528,1.4039733809019513e-07
4.311363697052002,1.3874911037627802e-07
4.34331202507019,1.4109682193318792e-07
4.375689744949341,1.4178181061813232e-07
4.41133451461792,1.424826503318092e-07
4.443369626998901,1.4307789301492868e-07
4.47535514831543,1.4608705108763583e-07
4.511387825012207,1.473013691333551e-07
4.543346881866455,1.4550896627089066e-07
4.575371026992798,1.468107178370542e-07
4.611296892166138,1.4693359833404405e-07
4.643389463424683,1.4723443932075754e-07
4.675356149673462,1.4913395714687882e-07
4.711354494094849,1.4693445114856053e-07
4.743454694747925,1.4807749271560075e-07
4.775372743606567,1.4742566532717014e-07
4.81135630607605,1.5039921930503088e-07
4.843369722366333,1.4739174959712672e-07
4.87535834312439,1.48309741365238e-07
4.911351680755615,1.4795871316037693e-07
4.943360805511475,1.5107327982963597e-07
4.975384712219238,1.5301614725092994e-07
5.011457204818726,1.554441435692874e-07
5.043356895446777,1.5219939193109174e-07
5.075350284576416,1.5294098070711052e-07
5.111225366592407,1.5317127242851558e-07
5.1433398723602295,1.5545433541255664e-07
5.175372123718262,1.6011884691818417e-07
5.211367130279541,1.6516265352797434e-07
5.2433693408966064,1.6201711331663876e-07
5.275334358215332,1.5910088183336203e-07
5.311368227005005,1.570547496827671e-07
5.343368768692017,1.5432040237565098e-07
5.375379800796509,1.546084011776887e-07
5.411416053771973,1.5589668152650778e-07
5.443352937698364,1.5397942827324494e-07
5.475375652313232,1.5545991393153186e-07
5.51129674911499,1.563571577171616e-07
5.543332099914551,1.516711471962369e-07
5.575420141220093,1.5253006908031097e-07
5.6112425327301025,1.5514589501328528e-07
5.643232107162476,1.537939967476619e-07
5.675173044204712,1.575830254958346e-07
5.711038589477539,1.581411559360858e-07
5.7429914474487305,1.5517713854601518e-07
5.7748894691467285,1.5615848550864606e-07
5.8069398403167725,1.5412048995791968e-07
5.842970848083496,1.5661636523070745e-07
5.874974727630615,1.6566717150958805e-07
5.907026052474976,1.669814295055773e-07
5.943098783493042,1.7229992573425222e-07
5.975099325180054,1.73801688315297e-07
6.007140874862671,1.73845052301046e-07
6.043231964111328,1.7382904905927487e-07
6.0751166343688965,1.7526597352556725e-07
6.107318162918091,1.7303665589856496e-07
6.143115758895874,1.724118061252452e-07
6.175447225570679,1.6901921351689399e-07
6.211076259613037,1.6913079215002618e-07
6.243090867996216,1.632455069591444e-07
6.2751100063323975,1.6155458409734494e-07
6.311100959777832,1.6483715126911857e-07
6.343415975570679,1.6873927240971452e-07
6.375094413757324,1.666754931122803e-07
6.410980939865112,1.6278454846746762e-07
6.443164348602295,1.5950161406705142e-07
6.475135326385498,1.613010157893403e-07
6.5110182762146,1.648713504822892e-07
6.542217969894409,1.700322591741374e-07
6.574508190155029,1.6944886836739757e-07
6.610984802246094,1.624234697761266e-07
6.643070936203003,1.6407487393407618e-07
6.6750195026397705,1.6434182280070892e-07
6.7070231437683105,1.6239437134551457e-07
6.743014335632324,1.617207748240904e-07
6.77500057220459,1.6141538515079499e-07
6.8069469928741455,1.598767671482573e-07
6.842960357666016,1.5377235010762216e-07
6.8749096393585205,1.5783602173669873e-07
6.906956195831299,1.6548906130496163e-07
6.942913055419922,1.7491668714012062e-07
6.974919557571411,1.7929708796194998e-07
7.006983518600464,1.741667165597883e-07
7.042982578277588,1.711088114231876e-07
7.074916124343872,1.7488260256405544e-07
7.106971979141235,1.7156213286318262e-07
7.142889976501465,1.7334946155913566e-07
7.174874305725098,1.7027440280038214e-07
7.206900358200073,1.6522832327556497e-07
7.242902517318726,1.6448379055528006e-07
7.274841070175171,1.632835559281199e-07
7.306867599487305,1.7357146737592403e-07
7.342951774597168,1.7748380107048002e-07
7.374946117401123,1.80065195530422e-07
7.407027959823608,1.756475620059374e-07
7.442943811416626,1.6959039407910292e-07
7.474956750869751,1.696628700009332e-07
7.5070130825042725,1.7582632086797737e-07
7.542960166931152,1.8101294389549423e-07
7.574960231781006,1.8240788752577687e-07
7.611013412475586,1.823997780369683e-07
7.642893552780151,1.8074974536340803e-07
7.674896240234375,1.8425611485364472e-07
7.706998825073242,1.8298628662778035e-07
7.742978572845459,1.8299797074375748e-07
7.774913311004639,1.8408724017657312e-07
7.806964159011841,1.882759034239498e-07
7.84297776222229,1.833696180661486e-07
7.8749840259552,1.765285898676277e-07
7.906893491744995,1.757900481818416e-07
7.942994594573975,1.7880744602000673e-07
7.974904775619507,1.790648670206239e-07
8.00687289237976,1.8389819232054266e-07
8.042886972427368,1.8320263699651344e-07
8.074911117553711,1.8480367451819326e-07
8.10695195198059,1.81568066737373e-07
8.142957210540771,1.8154324453201174e-07
8.174968004226685,1.7945836963770446e-07
8.207010269165039,1.784639141665764e-07
8.242892265319824,1.771589567244346e-07
8.274887800216675,1.74105581052597e-07
8.306895971298218,1.7442035788839483e-07
8.342905759811401,1.7644019248024097e-07
8.374873161315918,1.7969071476548926e-07
8.406916856765747,1.7976989645098985e-07
8.44297981262207,1.728253718080228e-07
8.474972009658813,1.7418187229217208e-07
8.507000923156738,1.749462554939335e-07
8.542993307113647,1.8045499352527675e-07
8.574965238571167,1.890429904785242e-07
8.607051134109497,1.8971398465784615e-07
8.642914295196533,1.8644286352559358e-07
8.67491626739502,1.784176996232399e-07
8.707002401351929,1.778088933402564e-07
8.742883205413818,1.7359120087849037e-07
8.77487850189209,1.8341697944535172e-07
8.807010889053345,1.8472493342271066e-07
8.842899084091187,1.854102336693423e-07
8.874898433685303,1.8351789069627732e-07
8.906991004943848,1.7949866752771806e-07
8.942959785461426,1.787326232158196e-07
8.974968910217285,1.7621187389919554e-07
9.007015705108643,1.7717401696146154e-07
9.042951822280884,1.829870872939619e-07
9.074992656707764,1.8663152987713815e-07
9.107038021087646,1.8786864639275778e-07
9.1429762840271,1.852822261321787e-07
9.174987554550171,1.8400628936274573e-07
9.206908702850342,1.8560623050101879e-07
9.242961645126343,1.894114374089891e-07
9.27501893043518,1.886645393122807e-07
9.307000398635864,1.9129135428692318e-07
9.342971324920654,1.9481830968651607e-07
9.375015258789062,1.947547306029836e-07
9.407075881958008,1.9514708547067594e-07
9.44299840927124,1.927192630513461e-07
9.475020408630371,1.8909074385416793e-07
9.507075786590576,1.8465475759327876e-07
9.542974948883057,1.856519684308451e-07
9.574697256088257,1.8652836023338674e-07
9.60715651512146,1.8266341469204796e-07
9.643007755279541,1.7966683115612237e-07
9.674990177154541,1.8163443418227062e-07
9.707387685775757,1.7821730812764103e-07
9.742990493774414,1.7664443619716486e-07
9.774953126907349,1.760687192034804e-07
9.807112216949463,1.7580400829143625e-07
9.843109846115112,1.684484491891879e-07
9.875027179718018,1.6533681282547702e-07
9.907034873962402,1.6285038939589988e-07
9.942972660064697,1.6588523246260363e-07
9.975013494491577,1.649038144079427e-07
10.007089853286743,1.6435057218090048e-07
10.039129734039307,1.6689180475193345e-07
10.075019598007202,1.6625441824166904e-07
10.107072591781616,1.6337722092440067e-07
10.13912582397461,1.6370945124206256e-07
10.175064325332642,1.684186363995928e-07
10.207077741622925,1.7311623650508785e-07
10.239137887954712,1.7192301523903645e-07
10.274904727935791,1.6991816795138465e-07
10.306885719299316,1.6354362901466656e-07
10.343297004699707,1.5940484585099427e-07
10.375089406967163,1.5775607752960167e-07
10.407115697860718,1.5931191599231546e-07
10.443254470825195,1.6291005227852913e-07
10.475054025650024,1.680039739368132e-07
10.507113933563232,1.6597438195975838e-07
10.543060064315796,1.640018425651713e-07
10.575039148330688,1.6290460899609309e-07
10.60715103149414,1.608381580305062e-07
10.643092393875122,1.6166519687969714e-07
10.675050735473633,1.5886590973518913e-07
10.7070631980896,1.5819185693025237e-07
10.74320387840271,1.5535525773928978e-07
10.775103569030762,1.5693130554531916e-07
10.807100534439087,1.5765478239460993e-07
10.843328952789307,1.5707016502533026e-07
10.875085592269897,1.561616132259691e-07
10.90708875656128,1.5409907468947483e-07
10.938987970352173,1.539660964405091e-07
10.974890947341919,1.507856607704266e-07
11.006861925125122,1.4931642315092664e-07
11.03889536857605,1.516820175195516e-07
11.07504391670227,1.5619616525663848e-07
11.107026100158691,1.5507422664543704e-07
11.139097929000854,1.5315959819034564e-07
11.175087690353394,1.5342062488362977e-07
11.207160234451294,1.514774309022553e-07
11.239003658294678,1.5338461504043836e-07
11.27497124671936,1.525856613718593e-07
11.306966543197632,1.5275203984933264e-07
11.339146852493286,1.5221016861059332e-07
11.37499213218689,1.4621419444017518e-07
11.406978130340576,1.457978502364028e-07
11.439045906066895,1.4643533810482372e-07
11.47503399848938,1.4681402762019421e-07
11.507025480270386,1.4522620962328996e-07
11.53907823562622,1.4831272604673269e-07
11.575019836425781,1.4716015282151637e-07
11.60698413848877,1.4458714250024605e-07
11.642974376678467,1.447704287242386e-07
11.675042390823364,1.4564474428801204e-07
11.707041025161743,1.4486452299539353e-07
11.743053436279297,1.4711533055758933e-07
11.775108814239502,1.450055650532046e-07
11.80698037147522,1.4318052687631728e-07
11.842957973480225,1.4463079642150064e-07
11.874955415725708,1.4707280592782172e-07
11.90697455406189,1.4683225957884878e-07
11.938910961151123,1.4734677347378626e-07
11.975028038024902,1.4605614513083095e-07
12.007020711898804,1.4493636203108676e-07
12.038996934890747,1.4478145901411946e-07
12.075052738189697,1.4249525306262927e-07
12.106969356536865,1.4454352520373167e-07
12.139102458953857,1.4601496580818474e-07
12.17497205734253,1.4797235310890796e-07
12.206986904144287,1.4529250636531095e-07
12.23898959159851,1.4355982202958192e-07
12.274863958358765,1.434088160677424e-07
12.306891202926636,1.4312222521125613e-07
12.338905811309814,1.456245191068737e-07
12.374877691268921,1.4719619128039556e-07
12.406948328018188,1.4494842336353265e-07
12.438994884490967,1.4524982791401254e-07
12.474949359893799,1.4376992558856843e-07
12.506969928741455,1.4232056447647162e-07
12.538971424102783,1.4618538322373522e-07
12.574980735778809,1.4604196272435878e-07
12.606989860534668,1.4548970009601776e-07
12.638906955718994,1.439008765911107e-07
12.67495083808899,1.4546879896612133e-07
12.706965208053589,1.4568733862189507e-07
12.738908290863037,1.4681038503725065e-07
12.774945497512817,1.4869779459565532e-07
12.806809186935425,1.492684628799273e-07
12.83879542350769,1.4765268582412889e-07
12.874979972839355,1.4665849919375842e-07
12.906858921051025,1.4732513663740248e-07
12.938835382461548,1.4710492517108177e-07
12.975057363510132,1.4631588664792981e-07
13.007026195526123,1.4600358147869594e-07
13.03897476196289,1.4627967406796922e-07
13.075050592422485,1.455623976637802e-07
13.107030630111694,1.5041848508302736e-07
13.138985872268677,1.4763318531998876e-07
13.17504072189331,1.4572904891570703e-07
13.206969261169434,1.4618937726073485e-07
13.238998889923096,1.4406872401263656e-07
13.274963855743408,1.4500584818233898e-07
13.30698561668396,1.4544142248126576e-07
13.338999271392822,1.4444321152299193e-07
13.37498164176941,1.4378595932123695e-07
13.406988143920898,1.4291794930870895e-07
13.438978433609009,1.4447975044536725e-07
13.475084781646729,1.431351605548546e-07
13.506876945495605,1.462001942916924e-07
13.53895878791809,1.4845309386457593e-07
13.574872255325317,1.4762838969171867e-07
13.606883764266968,1.4448284947616234e-07
13.638911724090576,1.4439219800462998e-07
13.674970149993896,1.457723754895972e-07
13.70697832107544,1.450693644178644e-07
13.739014148712158,1.4495129445770378e-07
13.775074481964111,1.444912596599842e-07
13.806950330734253,1.436873661300174e-07
13.83897352218628,1.4428625723560346e-07
13.875082731246948,1.4355900364720827e-07
13.906970262527466,1.4310646267780047e-07
13.938989162445068,1.432132069500714e-07
13.97494387626648,1.4397088557846627e-07
14.006946802139282,1.4213431080720467e-07
14.03888750076294,1.4293968300030413e-07
14.0709867477417,1.4455265672623928e-07
14.106903553009033,1.4342861923351044e-07
14.138857126235962,1.441485625817895e-07
14.17090392112732,1.442799839987073e-07
14.206876277923584,1.4264174543685567e-07
14.239133834838867,1.4260834987043392e-07
14.275161504745483,1.4256603818934078e-07
14.307114362716675,1.4223379241832555e-07
14.339131593704224,1.4321181596907622e-07
14.37510871887207,1.424237755087788e-07
14.407130479812622,1.416091161364364e-07
14.439144372940063,1.4114329115819114e-07
14.47511100769043,1.4339609628477687e-07
14.507120609283447,1.406122108524394e-07
14.53913164138794,1.4307320144391931e-07
14.57516860961914,1.4327459727482348e-07
14.607117176055908,1.4186158639580988e-07
14.639159679412842,1.4260172226246506e-07
14.675168514251709,1.426724491348662e-07
14.706873178482056,1.432078433520613e-07
14.73885178565979,1.4083239311594097e-07
14.774908065795898,1.403633983890583e-07
14.8071768283844,1.4084070766873022e-07
14.839200019836426,1.4121362972412112e-07
14.875172138214111,1.4272557430992752e-07
14.907178401947021,1.4178195493049167e-07
14.939197063446045,1.412921699924804e-07
14.975175380706787,1.4180844825072703e-07
15.007157802581787,1.3946500933968466e-07
15.03917407989502,1.4050590247433058e-07
15.071234703063965,1.4206612677826497e-07
15.107186794281006,1.431295409624195e-07
15.139180183410645,1.4332743467141478e-07
15.17142105102539,1.4130919027078205e-07
15.207199096679688,1.4255031153944443e-07
15.239182949066162,1.404039796277945e-07
15.271501779556274,1.3915511314464257e-07
15.30712366104126,1.3965732302852542e-07
15.339096307754517,1.3915683618752388e-07
15.371086120605469,1.3900276842635443e-07
15.407170057296753,1.374974882701087e-07
15.439117670059204,1.379748319672671e-07
15.471137523651123,1.3691344572952936e-07
15.507092714309692,1.361767972145104e-07
15.539108276367188,1.3701776047807156e-07
15.571125268936157,1.400216417444714e-07
15.607087135314941,1.4007454015812794e-07
